symbol,calendarYear,GPM,A (SGA),B (RD),C (PPE),D (DEPR),E (CAPEX),F (NR),currentRatio,G (ROA),H (LD/GP),debtToEquity,Net Issuance,Interest - income,Buy =1
DQ,2019,0.228873384,0.3359405039,0.07126180696,12.42421364,0.5913735328,-9.674623985,0.1921868535,0.3916203426,0.02457588882,1.891526517,0.2673959364,0,0.2189515641,1
DQ,2018,0.3253108074,0.1416663947,0.02789131215,6.23375147,0.2801561996,-3.752550269,0.2650952184,1.068165531,0.04459399715,1.358753791,0.2538646512,3395.461736,0.1320934148,1
DQ,2017,0.4066085033,0.07593617559,0.006140409235,4.03650835,0.2706024147,-0.7306759349,0.4228176978,0.6575291823,0.1239896567,0.7917063238,0.2899614836,0,0.1367179026,1
DQ,2016,0.3510610775,0.1340161583,0.04975148243,6.930724299,0.4205235014,-1.551418277,0.445828661,0.2935044422,0.06622996974,1.391905704,0.4144724623,0,0.2219119902,1
DQ,2015,0.2062716179,0.2337941381,0.02459831768,14.49607971,0.8351830105,-6.279596669,2.411376373,0.3223605282,0.01960635768,3.157091693,0.4932233357,1089.659422,0.473078841,1
DQ,2014,0.2369661069,0.2251653889,0.03437039225,12.92101132,0.6473828038,-4.626580619,4.140812434,0.307899961,0.02344521062,1.787567909,0.3740237069,2594.149745,0.4886570158,1
DQ,2013,-0.2394830248,-0.4869725455,-0.1299058984,-18.71405196,-2.001662184,0.4581746648,-0.5533382178,0.3047046221,-0.1162627616,-5.1667307,0.9821136277,0,-0.4584425951,1
DQ,2012,-0.4309540881,-0.1122274767,-0.1103476938,-18.11005508,-0.9983919634,0.9439863726,-0.3485841611,0.3707530536,-0.1371160982,-5.009643224,0.9278375964,-28.96367422,-0.3366886775,1
DQ,2011,0.3365843129,0.04002563308,0.008643935241,7.391496426,0.4120315748,-7.583258642,0.9792440584,0.8237794628,0.03793379403,1.971965303,0.5456809959,0,0.1179660616,1
DQ,2010,0.4376099375,0.1159081817,0.01304698836,3.762260308,0.2895536778,-0.8408838415,0.2345533494,1.41359267,0.1053368943,0.781543577,0.3150176913,0,0.1068062764,1
DQ,2009,0.3771971894,0.06541270564,0.06615365978,9.536654127,0.3835797057,-3.933515717,0.5419314388,0.5989422953,0.05885402062,3.455629717,0.4567472933,-10,0.177404493,1
DQ,2008,0.6559795982,0.1324811881,0.13157625,8.505692961,0.2114114145,-6.452525379,0.1133877788,0.5957138265,0.06148159261,2.329401965,0.4836671619,0,0.1423423321,1
DQ,2007,0.2410021185,0.07509553715,0.01609841349,4.11785713,0.111811974,-3.668622358,0.7371092904,0.5957138265,0.02605571021,0.7283932146,0.4836671619,586.6922691,0.1183998849,1
GOOGL,2020,0.5357837471,0.2965182269,0.2819469298,0.9914617312,0.1400582852,-0.5533040304,0.779358812,3.066755815,0.1259918152,0.256434378,0.112687828,-0.532370535,0.003274791384,1
GOOGL,2019,0.5558054332,0.3114127233,0.289214215,0.9402630029,0.1309567479,-0.6856710247,0.8005124771,3.374051879,0.1244721992,0.05062193617,0.0226070035,-0.3639025162,0.00292132862,1
GOOGL,2018,0.5647607423,0.3165394073,0.2771968422,0.7728613951,0.1169276563,-0.8179008329,0.6895171786,3.919006355,0.1320320286,0.05192183254,0.02258652915,-0.1803591645,0.004141839849,1
GOOGL,2017,0.588805196,0.3028097806,0.254703395,0.6493289619,0.1059412918,-1.041225715,1.477254778,5.140305173,0.06417800755,0.0608070842,0.02602588819,-0.100529232,0.004163801666,1
GOOGL,2016,0.6107541652,0.3168643668,0.2529836399,0.620923568,0.1114375884,-0.5242838074,0.7306705001,6.290761518,0.1162886499,0.07137156745,0.0283020225,-0.1017159225,0.005228537696,1
GOOGL,2015,0.6244249157,0.3242498665,0.2622957822,0.6196689802,0.1081260011,-0.6064962075,0.8508074382,4.666701191,0.1108632113,0.04260544581,0.01657926885,-0.05396883148,0.005371900826,1
GOOGL,2014,0.6164755079,0.3436394023,0.2416437279,0.5869789619,0.122370232,-0.7752546689,0.7674731183,4.687764467,0.1094227747,0.07933543059,0.03088995215,0,0.006122696411,1
GOOGL,2013,0.6038653434,0.3837022013,0.2128795562,0.4928712044,0.1174909026,-0.5778685306,0.73745386,4.581719889,0.1147944464,0.06669450576,0.0256101891,0,0.00538856067,1
GOOGL,2012,0.6269249984,0.3706475418,0.2107542528,0.4106988186,0.102622735,-0.3048337524,0.7995715749,4.216642254,0.1144693917,0.1035235423,0.04166492366,0,0.00607199653,1
GOOGL,2011,0.6520775623,0.316098232,0.2088441154,0.388518024,0.07488772909,-0.3530861662,0.6338708021,5.919219118,0.1341665059,0.1208075414,0.05135437269,0,0.004986244842,1
GOOGL,2010,0.6447256233,0.25185146,0.1990055015,0.4104422344,0.07384680491,-0.4724279835,0.5881246326,4.157863145,0.1470156091,0,0.07836137633,-0.04392651494,0,1
GOOGL,2009,0.6260623229,0.2465902614,0.192003782,0.3272101033,0.1029450935,-0.1242159509,0.4911042945,10.61776483,0.1609995802,0,0.04151539583,0,0,1
GOOGL,2008,0.6044228299,0.2845813724,0.2120085016,0.3972977076,0.1138520571,-0.5579515022,0.6250295718,8.765421373,0.1330584236,0,0.03504517472,0,0,1
GOOGL,2007,0.5993130047,0.2755657114,0.2131724485,0.4061337355,0.09730095525,-0.5715604186,0.5490009515,8.491650295,0.1659299021,0,0.03617591756,0,0.000236624705,1
GOOGL,2006,0.6016030174,0.2509238245,0.1926332288,0.3753918495,0.08964561129,-0.6183938902,0.429639259,9.992337165,0.1665674227,0,0.03741131651,7717.365696,0,1
GOOGL,2005,0.5802247923,0.2666403706,0.168444694,0.2700729927,0.08248512072,-0.5721617747,0.4696245734,12.08187919,0.1426207165,0,0.03844635545,14922.37201,0,1
GOOGL,2004,0.5393540295,0.4048709302,0.2296511628,0.2203488372,0.08632151163,-0.7994862155,0.9573934837,7.920588235,0.1204346514,0,0.03936856753,4475.749064,0,1
GOOGL,2003,0.5675306958,0.3216538462,0.2764423077,0.2259615385,0.06616466346,-1.667933962,1.462264151,7.402986361,0.1216991963,0.002403846154,0.04144032196,96.1242236,0,1
GOOGL,2002,0.6977272727,0.2655765472,0.1302931596,0.1758957655,0.09440716612,-0.37198,0.62,7.649824715,0.3484320557,0.02280130293,0.04239944649,15.6,0,1
GOOGL,2001,0.8255813953,-0.06338028169,0.2957746479,0,0.1408450704,-1.857142857,0,7.928743335,0.1493428913,0,0.04392574261,2475.197006,0,1
GOOGL,2000,0.6842105263,1.212615385,0.9230769231,0,0,-0.7242127929,0,8.26620707,0.1627515413,0,0.04413127161,2700.214916,0,1
GOOGL,1999,1,-3,-3,0,0,-0.7579515771,0,8.479569611,0.1653501809,0,0.04347462605,2945.688999,0,1
HD,2021,0.3395125274,0.5924910262,0,0.683722382,0.05616123782,-0.1914347894,0.2325509094,1.229258396,0.1822870178,0.7986533788,10.85844195,-5.224719101,0.07369515264,1
HD,2020,0.3408664096,0.5783296072,0,0.6060364101,0.06110933674,-0.238213841,0.1873332147,1.078095238,0.2194160356,0.7630682423,-9.200898588,-75.11235955,0.07580634981,1
HD,2019,0.3434285556,0.5820775027,0,0.6021259419,0.05791173305,-0.2195845697,0.1740850643,1.108458961,0.2527327682,0.721393972,-14.2742279,-109.2921348,0.06767546684,1
HD,2018,0.3404820423,0.5726801723,0,0.6425369659,0.06001862848,-0.2198146002,0.2261877173,1.169136717,0.1938062835,0.706339504,16.68982118,-87.02247191,0.07199782031,1
HD,2017,0.3415931075,0.5844706465,0,1.251075419,0.06105901649,-0.203719995,0.2549956014,1.254086181,0.1851929433,0.6916411351,5.157858297,-75.70454545,0.07239145006,1
HD,2016,0.341903998,0.6109697671,0,1.297406245,0.0615562531,-0.214438579,0.2696533029,1.356618234,0.1647277257,0.6901701636,3.307156428,-76.95454545,0.07805333786,1
HD,2015,0.3413123978,0.6312304061,0,1.356617,0.06291169115,-0.2272655634,0.2338849488,1.357884462,0.1588394332,0.5942090246,1.809590217,-76.68181818,0.0792816888,1
HD,2014,0.3475359082,0.6653523184,0,1.426213947,0.06414749909,-0.2579387187,0.2596100279,1.421434552,0.1329038946,0.5363636364,1.173215141,-94.375,0.07756927777,1
HD,2013,0.3456938759,0.6994814643,0,1.489474499,0.06516523489,-0.2893054024,0.3076074972,1.341127203,0.1103836043,0.366651188,0.5329920684,-36.36363636,0.081380376,1
HD,2012,0.3446551602,0.7254554447,0,1.007666309,0.06932651884,-0.3144475921,0.3206283801,1.548634812,0.09583395034,0.4434094469,0.6010727456,-36.36781609,0.09097733073,1
HD,2011,0.3427210024,0.7494421559,0,1.075351871,0.07372124957,-0.3283403235,0.3250449371,1.331653823,0.08319003115,0.3736268452,0.460956112,-29.11627907,0.09076896729,1
HD,2010,0.3386726306,0.7856951633,0,1.140014278,0.08058183116,-0.3630214205,0.3622698234,1.341310431,0.06509773222,0.3864893807,0.4466560099,-1.627906977,0.1407453675,1
HD,2009,0.3365222758,0.8182992914,0,1.093538975,0.0792830346,-0.8172566372,0.4300884956,1.198063301,0.05490234185,0.4029595665,0.5437925409,0.1647058824,0.1431520991,1
HD,2008,0.3361000142,0.7214293957,0,1.05689118,0.07331615186,-0.809556314,0.2864618885,1.154887455,0.09915621334,0.4378582144,0.6425990742,-123.9882353,0,1
HD,2007,0.3278730033,0.6752174059,0,0.8932948326,0.06332471544,-0.6148238153,0.5594514841,1.392003712,0.1102309473,0.3909277104,0.4651618058,-52.09090909,0,1
HD,2006,0.3351694863,0.657284041,0,0.9114568082,0.05779648609,-0.6647824597,0.4104145255,1.189520192,0.1312440987,0.09780380673,0.09929763276,-21.88333333,0,1
HD,2005,0.3342271595,0.6755628326,0,0.930249693,0.05399099468,-0.7894421116,0.299740052,1.347706335,0.1285372812,0.08792468277,0.08891464525,-23.70588235,0,1
HD,2004,0.317514194,0.6673469388,0,0.9748785228,0.05228377065,-0.9539962825,0.2548791822,1.395017794,0.1249818509,0.04159378037,0.03820234748,-11.1512605,0,1
HD,2003,0.3108829639,0.678042854,0,0.9480892423,0.0498674619,-0.7502729258,0.2925764192,1.483136279,0.1220885675,0.0729511818,0.06671043329,-14.18644068,0,1
HD,2002,0.3015143876,0.6945562643,0,0.9521892612,0.04731529077,-1.114651774,0.3022339028,1.593754807,0.1153292415,0.07741376107,0.06912952107,3.803418803,0,1
HD,2001,0.2991167082,0.693662744,0,0.9551933338,0.04392953731,-1.378535451,0.3235180163,1.77354618,0.1206920739,0.1129303413,0.1029725407,3.025862069,0,1
HD,2000,0.2968985794,0.6674261677,0,0.8962404697,0.04057488388,-1.1125,0.2530172414,1.747811816,0.1358234295,0.06572605381,0.06077303298,2.32173913,0,1
HD,1999,0.2970978523,0.7036088216,0,0.9088883939,0.04154600134,-1.437422553,0.290582404,1.726636332,0.1198663201,0.1744263756,0.1789918848,-21.75620385,0,1
HD,1998,0.2807170061,0.7203952219,0,0.9598879221,0.04173425748,-1.276724138,0.4793103448,1.815960912,0.1033039451,0.1921545495,0.1835728374,1.671232877,0,1
HD,1997,0.2782043407,0.7177552898,0,1.000367985,0.04274149034,-1.273347548,0.4136460554,2.013572204,0.1004067651,0.2294388224,0.2094038623,4.354166667,0,1
HD,1996,0.2769877182,0.7248541424,0,1.041073512,0.04228704784,-1.746038251,0.443989071,1.88700565,0.09953766658,0.1680280047,0.1443464314,2.854166667,0,1
HD,1995,0.2793940851,0.7168674699,0,0.9744693058,0.03717728055,-1.819338843,0.4495867769,1.757001647,0.1047075112,0.2819850832,0.2855897734,3.386956522,0,1
HD,1994,0.2860977616,0.6986607143,0,0,0.03397397094,-1.889374727,0,2.021582734,0.1159340593,0,0.670575693,-4.489294968,0,1
HD,1993,0.2851687091,0.6963944077,0,0,0.03409369635,-1.191788371,0,2.068874172,0.1147883119,0,0.7065972222,-2.742332479,0,1
HD,1992,0.2913738392,0.7100287299,0,0,0.03494354246,-1.732343499,0,2.168539326,0.1138616265,0,0.4843287995,-1.977884476,0,1
HD,1991,0.2879645647,0.7268590152,0,0,0.03130972968,-2.436352509,0,1.728813559,0.1131137228,0,1.399707174,-0.8680157307,0,1
HD,1990,0.2855899946,0.7388931201,0,0,0.02678344758,-1.698214286,0,1.938356164,0.112912312,0,1.181640625,-1.292691597,0,1
HD,1989,0.2772193048,0.7449034819,0,0,0,-1.601222248,0,1.737113402,0.1122050609,0,0.8250652742,-1.685287385,0,1
HD,1988,0.2850656944,0.7372104247,0,0,0,-1.645651543,0,1.74829932,0.1100579365,0,0.6479750779,-2.049562523,0,1
HD,1987,0.2827483935,0.7688811189,0,0,0,-1.664581451,0,1.85046729,0.1091662653,0,1.423312883,-0.2580496753,0,1
HD,1986,0.265163408,0.874058127,0,0,0,-1.699841207,0,2.261904762,0.1096992035,0,3.269662921,-0.4334389982,0,1
HRB,2021,0.4604279395,0.510382691,0,0.3726304874,0.099785291,-0.09042962293,0.9099866219,1.4614003,0.1597831317,1.102277824,4.916742575,-88.27595754,0.1388594735,1
HRB,2020,0.351341809,0.8025940111,0,0.7322868011,0.1827991771,10.85370715,-17.69824608,1.959066168,-0.001472208687,3.068511953,40.05958531,-112.2760736,0.5248657713,1
HRB,2019,0.4323135526,0.5397527129,0,0.1585190578,0.1245890195,-0.22600702,0.3289042364,2.159649881,0.1280351642,1.11560145,2.756333479,-79.69450273,0.1413642918,1
HRB,2018,0.4494408264,0.4704626525,0,0.1632781816,0.1290626263,-0.160781474,0.2594540642,2.242293318,0.1952113836,1.052391843,3.796208386,-3.715272136,0.1188378432,1
HRB,2017,0.3795905167,0.3787859332,0,0.2289060141,0.1580556606,-0.2182567338,0.3980364108,1.433054041,0.1517923558,1.295396493,-24.52272391,-131.133225,0.1298227335,1
HRB,2016,0.369903359,0.436573197,0,0.2612199608,0.1544709443,-0.2669831965,0.4091090051,1.175733091,0.1309644741,1.330561841,64.72388867,-775.6871637,0.1089116729,1
HRB,2015,0.3929117817,0.3430563283,0,0.2574210034,0.1321086174,-0.260011865,0.3546065452,1.571270981,0.1048989906,0.4116047654,0.2716354901,-3.300379027,0.0569371283,1
HRB,2014,0.3792156519,0.3345212144,0,0.2658659296,0.1008004464,-0.3093945791,0.4032730234,1.34623858,0.1012366175,0.4410625534,0.3249733866,-1.928616551,0,1
HRB,2013,0.4477565458,0.4645634071,0,0.2058786232,0.07101920986,-0.2609506208,0.4766354494,1.223703847,0.0956300428,0.6893705977,0.709888908,-107.5214782,0,1
HRB,2012,0.4239002481,0.5221152263,0,0.2136039143,0.08745277005,-0.3100679873,0.7289758284,0.9899328222,0.05719500332,0.3454298295,0.308558314,-118.5658325,0.1627042881,1
HRB,2011,0.336677158,0.5663859499,0,0.250760269,0.09924744177,-0.1550294255,1.212208515,1.118778602,0.07797869454,0.8565553673,0.7241810353,-129.3210855,0,1
HRB,2010,0.3629879938,0.4490384944,0,0.2456525325,0.09023519273,-0.1888711757,1.080844333,1.141092513,0.09155767762,0.7538340766,0.7358891596,-141.0381442,0,1
HRB,2009,0.3642294488,0.4360009924,0,0.2476127149,0.08312115636,-0.2015347775,1.055883279,1.072051637,0.09061533415,0.6939293069,0.7341575507,-145.8347067,0,1
HRB,2008,0.3636171037,0.5507226828,0,0.2377643514,0.09118136543,0.3431428136,-3.213282488,0.769150775,-0.05488594584,0.644331413,1.044508199,-148.8854915,0,1
HRB,2007,0.3762031635,0.5640170384,0,0.2505697983,0.09929495722,0.3714744277,-2.22937925,0.6673216968,-0.05782430892,0.3436022623,0.3674848833,-155.1755814,0,1
HRB,2006,0.4033634864,0.5655453292,0,0.2257861827,0.1711423498,-0.5108195625,2.038639255,0.9759839167,0.08188294303,0.2124329055,0.1944032007,-34.82564808,0,1
HRB,2005,0.4534772362,0.4750226754,0,0.1647144401,0.1337362513,-0.3294105436,1.586856793,1.390106477,0.1147904882,0.4605284033,0.4670545156,-180.7801744,0,1
HRB,2004,0.854566444,0.6788195348,0,0.07769191408,0.06726769709,-0.1827963152,1.39416848,1.197915651,0.1297200051,0.1518698564,0.2877218822,-183.5273061,0,1
HRB,2003,0.8491851482,0.6946022117,0,0.08991245971,0.05041589272,-0.2601385364,1.58643529,1.448116589,0.1259939117,0.2561910346,0.4942583108,-87.76732446,0,1
HRB,2002,0.8540703661,0.7475179808,0,0.1011088446,0.05483734357,-0.2573059702,2.7920558,1.194414327,0.1026770171,0.3064628491,0.6341275869,-122.8568151,0,1
HRB,2001,0.8717693211,0.8222687443,0,0.1103867839,0.07857587532,-0.3202175258,5.989525612,1.142226773,0.06821631473,0.3328544825,0.7420495663,-186.7263545,0,1
HRB,2000,0.861945812,0.8090248041,0,0.1233371912,0.06965793242,-0.448726652,13.06933841,1.097457455,0.04419714529,0.412784453,0.7159066757,-12.57667585,0,1
HRB,1999,0.8688693442,0.7515225693,0,0.07993147651,0.05220787418,-0.365995561,3.451338651,1.963461646,0.1127466788,0.1747551958,0.2351488295,-379.2323232,0,1
HRB,1998,0.8742601116,0.7759459767,0,0.06767880119,0.04883016622,-0.1193558259,2.022892918,1.67851079,0.1350271325,0.2185396553,0.1860979762,37.21763085,0,1
HRB,1997,0.9637610298,0.9904147582,0,0.2259882327,0.1546710444,-3.44466548,11.00988378,1.780848695,0.02505169814,0,0.4880692387,3.157943067,0,1
HRB,1996,0.9536450496,0.768510312,0,0.06039386436,0.03807457115,-0.2086832837,1.210986183,3.717218157,0.124980865,0,0.4374838787,-53.92561983,0,1
HRB,1995,0.9474078855,0.7645021323,0,0.1764837334,0.05251804813,-1.149898843,2.425885007,1.771643468,0.09949463748,0,0.4438474237,-109.2584243,0,1
HRB,1994,0.9055962811,0.8389930898,0,0.1630799605,0.05636722606,-0.4174563591,0.8274314214,2.081499108,0.1865636922,0,0.4665241713,-116.0250403,0,1
HRB,1993,0.9355422123,0.8400092793,0,0,0.04229817507,-0.397897067,0,1.788117611,0.1039494253,0,0.5461952344,-110.13821,0,1
HRB,1992,0.9377853881,0.8571428571,0,0,0.03851838971,-0.3438077634,0,1.73276388,0.105646847,0,0.5686817663,-103.466474,0,1
HRB,1991,0.9305503204,0.8693670886,0,0,0.03341772152,-0.2733761599,0,1.481820261,0.10494349,0,0.8057880056,-104.8936694,0,1
HRB,1990,0.9309021113,0.8683848797,0,0,0.03344788087,-0.2299595142,0,1.5594949,0.1030376043,0,0.8706536857,-103.2606561,0,1
HRB,1989,0.9354354354,0.883493847,0,0,0.03464419476,-0.2654690619,0,1.669470143,0.1012717345,0,0.8533303431,-95.67286537,0,1
HRB,1988,0.3940367562,0.2821265492,0,0,0,-0.6560513563,0,1.542046251,0.1011636358,0,0.8102756222,-103.2270644,0,1
HRB,1987,0.4002330323,0.2933042213,0,0,0,-0.6824200649,0,1.589025326,0.1036980451,0,0.7962857143,-78.13567726,0,1
HRB,1986,0.4082530019,0.292046396,0,0,0,-0.733607723,0,1.623946037,0.1082750374,0,0.6470588235,-88.62234163,0,1
HSY,2020,0.4541590943,0.5108855909,0,0.678016918,0.07967726745,-0.3453689193,0.4811364283,1.574157722,0.1400273439,1.154097689,1.911796351,-0.9532527206,0.0847744959,1
HSY,2019,0.4535892431,0.5261395652,0,0.6553019784,0.08048192425,-0.27676282,0.494488089,1.053917452,0.14123295,0.9746954985,2.03011059,-2.379615713,0.08862083168,1
HSY,2018,0.458900441,0.5243800214,0,0.595832267,0.08255025767,-0.2790519735,0.5045551742,0.9258300166,0.152870173,0.9102053659,2.32661124,-0.6876891145,0.08636186148,1
HSY,2017,0.458326514,0.5554920731,0,0.6116084713,0.07602019324,-0.3290948312,0.7513106959,0.9640590154,0.1409830085,0.5983485648,2.251652395,-0.8344294681,0.06535494371,1
HSY,2016,0.4244373894,0.6065370844,0,0.6894626825,0.09558182977,-0.3742493514,0.8074242685,0.9514701408,0.1303404411,0.7433616296,2.98713123,-1.646424989,0.07400164022,1
HSY,2015,0.4579458876,0.5821747581,0,0.6623338039,0.07240660128,-0.6956025039,1.167895179,0.8334857289,0.09597967656,0.4603135093,1.560216113,-1.618842404,0.05729792757,1
HSY,2014,0.4495109521,0.5698067782,0,0.6450221602,0.06340571782,-0.4378129015,0.7048430061,1.160876441,0.1504413523,0.4642943427,1.06453402,-1.60253792,0.06103556587,1
HSY,2013,0.4591116331,0.5859789908,0,0.5502677966,0.06127470703,-0.4276951016,0.5824856485,1.766544841,0.1531445334,0.5471579299,1.118584227,-0.84902237,0.06737193928,1
HSY,2012,0.43042949,0.5957574473,0,0.5853636619,0.07344254064,-0.4205673512,0.698080435,1.436660073,0.1390017622,0.5353252337,1.476699761,-1.418806839,0.08520905884,1
HSY,2011,0.4163756408,0.5836544371,0,0.6160282508,0.08521808987,-0.5526041319,0.6351719182,1.743569253,0.1425506873,0.6905902779,2.059428378,-1.06839103,0.08991198529,1
HSY,2010,0.4258868219,0.5906228366,0,0.5952704695,0.08161450277,-0.3952283155,0.7651270403,1.543846263,0.1193145276,0.6383818702,1.708741727,-0.4698486528,0.09881757526,1
HSY,2009,0.3874817218,0.5886952502,0,0.6842051943,0.08884502106,-0.3336513805,0.9412744212,1.521405008,0.1186368224,0.7319190098,2.085795305,-0.02587933904,0.1081584198,1
HSY,2008,0.3424503114,0.6104614051,0,0.8300244977,0.1419402885,-0.9087169442,1.461611085,1.058835061,0.08567512372,0.8567665575,4.732742718,-0.1677155662,0.1455792983,1
HSY,2007,0.3298287187,0.5490874122,0,0.9437020439,0.1905680973,-0.9520812126,2.275395276,0.8812703472,0.05042342881,0.7844994603,2.158740947,-0.5717905757,0,1
HSY,2006,0.377715438,0.4607081507,0,0.8842245726,0.1070467017,-0.3550811092,0.9349122904,0.9754213512,0.1344683727,0.6683373387,1.826289136,-1.624160533,0,1
HSY,2005,0.3867750323,0.4881145232,0,0.8870337045,0.1165675987,-0.3939328203,1.133899247,0.9280191382,0.1148351336,0.5040300807,0.9232956215,-1.265250722,0,1
HSY,2004,0.3950370356,0.4843869037,0,0.9616972345,0.1083975294,-0.3315162664,0.692070627,0.91991408,0.1555955699,0.3946935419,0.6339858001,-1.493030028,0,1
HSY,2003,0.390127047,0.4964366563,0,1.020956798,0.1109253145,-0.4778357635,0.8907916361,1.931631416,0.1277261384,0.5949650607,0.7567190628,-1.524384551,0,1
HSY,2003,0.3784332613,0.5344992673,0,0.9530483914,0.1140973471,0,0.9192175986,2.310738307,0.1273910804,0.00714118511,0.008117646458,-0.5630651116,-0.08695851419,1
HSY,2002,0.3784332613,0.5344992673,0,0.9530483914,0.1140973471,-0.3288980073,0.9192175986,2.310738307,0.1159523305,0.5462830244,0.620979906,0.01276465685,0,1
HSY,2001,0.4150921577,0.6713436505,0,0.8113978353,0.1007012304,-0.7728716523,1.746152658,1.925224753,0.06379075146,0.4635954908,0.7644429413,-0.05619338705,0,1
HSY,2000,0.4145545959,0.6441644164,0,0.9060266027,0.1005609132,-0.4134984143,1.13492137,1.68906808,0.09703187341,0.5015667281,0.7469166902,-0.4198666296,0,1
HSY,1999,0.4481351835,0.6862039899,0,0.8488339421,0.09176735038,-0.2507060613,0.7664566587,1.795735129,0.1375384707,0.4935094128,0.7993810304,-1.661666667,0,1
HSY,1998,0.4438407431,0.6735917103,0,0.8371514197,0.08035759638,-0.4731592842,1.323848636,1.391752577,0.1001439441,0.4465383248,0.8434231987,-0.7561605466,0,1
HSY,1997,0.4569987448,0.6794669651,0,0.8383093434,0.07771730838,-0.5141242938,1.072851621,1.300490134,0.1021815751,0.523422003,1.206730769,-0.7781845384,0,1
HSY,1996,0.4563958589,0.6907233482,0,0.8798264404,0.07332344703,-2.18374817,1.078330893,1.206656063,0.08578246672,0.3599165156,0.5644272179,-0.8360541691,0,1
HSY,1995,0.4601566099,0.6993464052,0,0.8455514338,0.07884354943,-0.5431003902,1.156438453,1.066982878,0.09959019289,0.2102102102,0.3296398892,-0.8874648309,0,1
HSY,1994,0.4541219532,0.7102033339,0,0.8966233132,0.07876900531,-0.7529858849,1.800760043,1.19153479,0.06371497752,0.09598827624,0.1090833391,-0.9117474659,0,1
HSY,1993,0.460352044,0.644849919,0,0,0.07043218334,-1.947232281,0,1.092405997,0.1070211157,0,1.021525172,-0.8569464607,0,1
HSY,1992,0.4607429033,0.6459049545,0,0,0.06545331985,-1.029678483,0,1.275614059,0.1064200375,0,0.8241315772,-0.8255384407,0,1
HSY,1991,0.4450193157,0.6312974733,0,0,0.06619128817,-1.030068337,0,1.581686849,0.1026373042,0,0.7538380888,-0.774192934,0,1
HSY,1990,0.4422963618,0.6466572309,0,0,0.06152693364,-0.8309402501,0,1.939624853,0.1007073939,0,0.6717330117,-0.7164858865,0,1
HSY,1989,0.4258983891,0.6352439143,0,0,0.06371835903,-0.9468147282,0,1.986699335,0.09865480259,0,0.6240264972,-0.7282874846,0,1
HSY,1988,0.4120848708,0.6441683456,0,0,0,-0.9547780149,0,1.792414592,0.09732422352,0,0.7543493389,-0.7852914954,0,1
HSY,1987,0.3666283179,0.5912809593,0,0,0,-1.018784556,0,1.617411608,0.09990372137,0,0.9764536281,-0.8413759653,0,1
HSY,1986,0.3572547935,0.5747645465,0,0,0,-1.068386854,0,1.479923759,0.1001246328,0,0.7291340583,-0.8737997604,0,1
HSY,1985,0.345706843,0.5731053471,0,0,0,-1.118774359,0,1.455630577,0.09724664521,0,0.7237304451,-0.8131946137,0,1
KHC,2020,0.3504678251,0.3977334641,0,0.7492644655,0.1055900621,-1.674157303,5.79494382,1.342513336,0.003566062306,3.058733791,0.5602458935,0,0.2522163923,0
KHC,2019,0.3281018537,0.6261134838,0,0.927028676,0.1212934716,-0.3968992248,1.109043928,1.028190476,0.01907343519,3.443075046,0.5465780757,0,0.4441906005,0
KHC,2018,0.3471524288,2.136966773,0,0.7761815989,0.1077969076,0.08104395604,-0.2238029827,1.209516194,-0.09851054987,3.374273495,0.5956598331,0,-0.1238425926,0
KHC,2017,0.3642046326,0.3465304833,0,0.7434979467,0.1090870801,-0.1112329769,0.1656155744,0.7091786488,0.09110515272,2.980730757,0.4286882515,0,0.1988398324,0
KHC,2016,0.3619133915,0.3592739412,0,0.6976841227,0.1394742333,-0.3433370044,0.247246696,0.9212714451,0.03014608234,3.099624452,0.5180271279,-693.3333333,0.1846304135,0
KHC,2015,0.3141563966,0.5419198056,0,1.132442284,0.1284499219,-1.022082019,2.293375394,1.41084824,0.005155603263,4.365735115,0.3810468904,833.3333333,0.5005683971,0
KHC,2014,0.266135677,0.6101135191,0,0.8652218782,0.07946336429,-0.5129434324,1.035474593,1.10358639,0.04545256461,1.780598555,0.6216309127,0,0,0
KHC,2013,0.3745197058,0.3113000147,0,0.6031071376,0.0575992965,-0.2051565378,0.3860036832,1.063765232,0.1172887506,1.46211344,0.6214131323,0,0.1019365823,0
KHC,2012,0.3184470255,0.5186643836,0,0.7198630137,0.07328767123,-0.2679658952,0.6632155907,1.069694358,0.07038449998,1.706506849,0.6093280226,0,0.08466737816,0
KHC,2011,0.3159474672,0.5040719376,0,0.7258228707,0.06175771971,-0.2180532898,0.4910277325,1.046390719,0.08538000836,0.004580929759,0.5759529675,0,0.001368457065,0
KHC,2010,0.3382592572,0.5088039867,0,0,0.05880398671,-0.1267685342,0,1.102592731,0.0635589517,0,0.5620274138,0,0.001014541765,0
KO,2020,0.5931120131,0.4969613401,0,0.5503804709,0.078443389,-0.1519297793,0.4058345166,1.317717965,0.08874404326,2.049180328,2.079123271,0.3005681818,0.14627443,1
KO,2019,0.6077121237,0.5349052855,0,0.478562282,0.06027288383,-0.2302690583,0.4451793722,0.7567196826,0.1032634491,1.214995364,1.449660187,-0.05170454545,0.09379337696,1
KO,2018,0.6305248619,0.5130439112,0,0.4098376979,0.05406750971,-0.2093565434,0.5278209512,1.048283886,0.07731686214,1.262770089,1.493669395,-0.2477272727,0.1004152098,1
